lane,product_id,sku,name,category_slug,subcategory_slug,brand_name,product_type,product_sub_type,publication_status,pdp_visibility,listing_visibility,search_visibility,seo_indexing,sitemap_include,stock_status,has_primary_taxon
gach-op-lat,7842,INAX-3040B/TRP-1,Gạch ốp tường I-Concept TRAPE INAX-3040B/TRP,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39521,INAX-3040B/TRP-4,Gạch ốp tường I-Concept TRAPE INAX-3040B/TRP,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39522,INAX-3040B/TRP-3,Gạch ốp tường I-Concept TRAPE INAX-3040B/TRP,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39523,INAX-3040B/TRP-2,Gạch ốp tường I-Concept TRAPE INAX-3040B/TRP,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39532,INAX-255/WM-4,Gạch ốp tường I-Concept WAVY MOSAIC INAX-255/WM,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39533,INAX-255/WM-3,Gạch ốp tường I-Concept WAVY MOSAIC INAX-255/WM,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39534,INAX-255/WM-2,Gạch ốp tường I-Concept WAVY MOSAIC INAX-255/WM,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7840,INAX-255/WM-1,Gạch ốp tường I-Concept WAVY MOSAIC INAX-255/WM,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39529,INAX-2I/IMM-4,Gạch ốp tường Imperial Mosaic INAX-2I/IMM (INAX2IIMM),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39531,INAX-2I/IMM-2,Gạch ốp tường Imperial Mosaic INAX-2I/IMM (INAX2IIMM),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39527,INAX-2I/IMM-6,Gạch ốp tường Imperial Mosaic INAX-2I/IMM (INAX2IIMM),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39530,INAX-2I/IMM-3,Gạch ốp tường Imperial Mosaic INAX-2I/IMM (INAX2IIMM),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39528,INAX-2I/IMM-5,Gạch ốp tường Imperial Mosaic INAX-2I/IMM (INAX2IIMM),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7867,INAX-2I/IMM-1,Gạch ốp tường Imperial Mosaic INAX-2I/IMM (INAX2IIMM),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,9961,INAX-40B/KH-2,Gạch ốp tường KAIHA INAX-40B/KH,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39538,INAX-40B/KH-5,Gạch ốp tường KAIHA INAX-40B/KH,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7844,INAX-40B/KH-4,Gạch ốp tường KAIHA INAX-40B/KH,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39536,INAX-300/LTC-13,Gạch ốp tường LATTICE INAX-300/LTC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39537,INAX-300/LTC-12,Gạch ốp tường LATTICE INAX-300/LTC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39535,INAX-300/LTC-14,Gạch ốp tường LATTICE INAX-300/LTC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7852,INAX-300/LTC-11,Gạch ốp tường LATTICE INAX-300/LTC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7831,HAL-R/MAL-1,Gạch ốp tường MELVIO ALDEA INAX HAL-R/MAL,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39539,HAL-R/MAL-3,Gạch ốp tường MELVIO ALDEA INAX HAL-R/MAL,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39540,HAL-R/MAL-2,Gạch ốp tường MELVIO ALDEA INAX HAL-R/MAL,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39550,INAX-255/PPC-23,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39545,INAX-255/PPC-133,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39542,INAX-255/PPC-209,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39543,INAX-255/PPC-207,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39544,INAX-255/PPC-204,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39546,INAX-255/PPC-123,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39547,INAX-255/PPC-93,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39548,INAX-255/PPC-63,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39549,INAX-255/PPC-33,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39551,INAX-255/PPC-21,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39552,INAX-255/PPC-11,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7860,INAX-255/PPC-103,Gạch ốp tường PASTEL PLAIN COLOR INAX-255/PPC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,9963,INAX-40B/RB-1,Gạch ốp tường R-BORDER INAX-40B/RB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39541,INAX-40B/RB-2,Gạch ốp tường R-BORDER INAX-40B/RB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7846,INAX-40B/RB-3,Gạch ốp tường R-BORDER INAX-40B/RB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39554,INAX-30B/SB-2,Gạch ốp tường SB-STONE BORDER INAX-30B/SB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7848,INAX-30B/SB-1,Gạch ốp tường SB-STONE BORDER INAX-30B/SB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39553,INAX-30B/SB-3,Gạch ốp tường SB-STONE BORDER INAX-30B/SB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39559,INAX-255/SLC-8,Gạch ốp tường SLC-SHIJYU LUSTER COLOR INAX-255/SLC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39560,INAX-255/SLC-6,Gạch ốp tường SLC-SHIJYU LUSTER COLOR INAX-255/SLC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39564,INAX-255/SLC-2,Gạch ốp tường SLC-SHIJYU LUSTER COLOR INAX-255/SLC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39563,INAX-255/SLC-3,Gạch ốp tường SLC-SHIJYU LUSTER COLOR INAX-255/SLC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39561,INAX-255/SLC-5,Gạch ốp tường SLC-SHIJYU LUSTER COLOR INAX-255/SLC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39562,INAX-255/SLC-4,Gạch ốp tường SLC-SHIJYU LUSTER COLOR INAX-255/SLC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39558,INAX-255/SLC-9,Gạch ốp tường SLC-SHIJYU LUSTER COLOR INAX-255/SLC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7857,INAX-255/SLC-1,Gạch ốp tường SLC-SHIJYU LUSTER COLOR INAX-255/SLC,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39556,INAX-30B/TKB-3,Gạch ốp tường TAKEBORDER INAX-30B/TKB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39557,INAX-30B/TKB-2,Gạch ốp tường TAKEBORDER INAX-30B/TKB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39555,INAX-30B/TKB-4,Gạch ốp tường TAKEBORDER INAX-30B/TKB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7847,INAX-30B/TKB-1,Gạch ốp tường TAKEBORDER INAX-30B/TKB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39578,INAX-255/TND-8,Gạch ốp tường TANADA INAX-255/TND,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39579,INAX-255/TND-7,Gạch ốp tường TANADA INAX-255/TND,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39584,INAX-255/TND-2,Gạch ốp tường TANADA INAX-255/TND,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39582,INAX-255/TND-4,Gạch ốp tường TANADA INAX-255/TND,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39581,INAX-255/TND-5,Gạch ốp tường TANADA INAX-255/TND,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39580,INAX-255/TND-6,Gạch ốp tường TANADA INAX-255/TND,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39583,INAX-255/TND-3,Gạch ốp tường TANADA INAX-255/TND,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7839,INAX-255/TND-1,Gạch ốp tường TANADA INAX-255/TND,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39577,INAX-2312/VIZ-1-DV,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39576,INAX-2312/VIZ-2-DK,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39574,INAX-2312/VIZ-3-DK,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39573,INAX-2312/VIZ-3-DV,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39572,INAX-2312/VIZ-4-DK,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39571,INAX-2312/VIZ-4-DV,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39575,INAX-2312/VIZ-2-DV,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39570,INAX-2312/VIZ-6-DK,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7853,INAX-2312/VIZ-1-DK,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39569,INAX-2312/VIZ-6-DV,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39568,INAX-2312/VIZ-8-DK,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39567,INAX-2312/VIZ-8-DV,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39566,INAX-2312/VIZ-10-DK,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39565,INAX-2312/VIZ-10-DV,Gạch ốp tường VIZ ZEN sử dụng vữa INAX hoặc keo dán INAX-2312VIZ (INAX2312VIZ),gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39587,DCF-20BNET/WAB-3,Gạch ốp tường WAVE BORDER INAX DCF-20BNET/WAB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39586,DCF-20BNET/WAB-4,Gạch ốp tường WAVE BORDER INAX DCF-20BNET/WAB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39588,DCF-20BNET/WAB-2,Gạch ốp tường WAVE BORDER INAX DCF-20BNET/WAB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7830,DCF-20BNET/WAB-1,Gạch ốp tường WAVE BORDER INAX DCF-20BNET/WAB,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,7836,IM-50P1/WV-1,Gạch ốp tường WV-WAVES INAX-50P1/WV,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,39585,IM-50P1/WV-2,Gạch ốp tường WV-WAVES INAX-50P1/WV,gach-op-lat,gach-op-tuong,INAX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5459,GACH-612BAGR,Gạch 612BAGR,gach-op-lat,gach-thiet-ke-xi-mang,BALTIMORE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5458,GACH-90BAGR,Gạch 90BAGR,gach-op-lat,gach-thiet-ke-xi-mang,BALTIMORE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5437,GACH-120278BOSM,Gạch 120278BOSM,gach-op-lat,gach-thiet-ke-xi-mang,BOOST,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5436,GACH-120278BOTA,Gạch 120278BOTA,gach-op-lat,gach-thiet-ke-xi-mang,BOOST,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5435,GACH-120BOSM,Gạch 120BOSM,gach-op-lat,gach-thiet-ke-xi-mang,BOOST,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5439,GACH-120278BBIV,Gạch 120278BBIV,gach-op-lat,gach-thiet-ke-xi-mang,BOOST BALANCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5438,GACH-120278BBSM,Gạch 120278BBSM,gach-op-lat,gach-thiet-ke-xi-mang,BOOST BALANCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5440,GACH-120BBIV,Gạch 120BBIV,gach-op-lat,gach-thiet-ke-xi-mang,BOOST BALANCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5444,GACH-120BBIVVEL,Gạch 120BBIVVEL,gach-op-lat,gach-thiet-ke-xi-mang,BOOST BALANCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5441,GACH-120BBPE,Gạch 120BBPE,gach-op-lat,gach-thiet-ke-xi-mang,BOOST BALANCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5446,GACH-120BBPEVE,Gạch 120BBPEVE,gach-op-lat,gach-thiet-ke-xi-mang,BOOST BALANCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5445,GACH-120BBPUVE,Gạch 120BBPUVE,gach-op-lat,gach-thiet-ke-xi-mang,BOOST BALANCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5443,GACH-120BBSM,Gạch 120BBSM,gach-op-lat,gach-thiet-ke-xi-mang,BOOST BALANCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5442,GACH-612BBSM,Gạch 612BBSM,gach-op-lat,gach-thiet-ke-xi-mang,BOOST BALANCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5460,GACH-612BMSMMT,Gạch 612BMSMMT,gach-op-lat,gach-thiet-ke-xi-mang,BOOST MINERAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5447,GACH-120278BNKA,Gạch 120278BNKA,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5448,GACH-120BNKA,Gạch 120BNKA,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5456,GACH-36BNCO,Gạch 36BNCO,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5455,GACH-36BNKA,Gạch 36BNKA,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5457,GACH-36BNUM,Gạch 36BNUM,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5453,GACH-60BNCO,Gạch 60BNCO,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5452,GACH-60BNKA,Gạch 60BNKA,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5454,GACH-60BNUM,Gạch 60BNUM,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5450,GACH-612BNCO,Gạch 612BNCO,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5449,GACH-612BNKA,Gạch 612BNKA,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5451,GACH-612BNUM,Gạch 612BNUM,gach-op-lat,gach-thiet-ke-xi-mang,BOOST NATURAL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5485,GACH-612ROMA612,Gạch 612ROMA612,gach-op-lat,gach-trang-tri,CREA LA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5486,GACH-612TROP612,Gạch 612TROP612,gach-op-lat,gach-trang-tri,CREA LA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5487,GACH-612XILEMA612,Gạch 612XILEMA612,gach-op-lat,gach-trang-tri,CREA LA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5491,GACH-30AGTA332727R_N,Gạch 30AGTA332727R_N,gach-op-lat,gach-trang-tri,DGAUDY,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5488,GACH-20FUAU,Gạch 20FUAU,gach-op-lat,gach-trang-tri,FUN,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5490,GACH-20FUAU_16V,Gạch 20FUAU_16V,gach-op-lat,gach-trang-tri,FUN,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5489,GACH-20FUAU_18V,Gạch 20FUAU_18V,gach-op-lat,gach-trang-tri,FUN,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5492,GACH-33FUMI,Gạch 33FUMI,gach-op-lat,gach-trang-tri,FUSION,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5494,GACH-612JA02,Gạch 612JA02,gach-op-lat,gach-trang-tri,JARDIN,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5493,GACH-612JA07,Gạch 612JA07,gach-op-lat,gach-trang-tri,JARDIN,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5484,GACH-36GP0799,Gạch 36GP0799_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5483,GACH-36GP0800,Gạch 36GP0800_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5482,GACH-36GP0803,Gạch 36GP0803_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5481,GACH-36GP0804,Gạch 36GP0804_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5480,GACH-36GP0806,Gạch 36GP0806_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5479,GACH-36GP0807,Gạch 36GP0807_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5478,GACH-36GP0808,Gạch 36GP0808_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5477,GACH-36GP0811,Gạch 36GP0811_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5476,GACH-36GP0812,Gạch 36GP0812_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5475,GACH-36GP0814,Gạch 36GP0814_N,gach-op-lat,gach-trang-tri,KECH,,,private,private,hidden,hidden,noindex,false,in_stock,true
gach-op-lat,5471,GACH-36GP0876,Gạch 36GP0876,gach-op-lat,gach-trang-tri,KECH,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5474,GACH-36GP0877,Gạch 36GP0877,gach-op-lat,gach-trang-tri,KECH,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5473,GACH-36GP0879,Gạch 36GP0879,gach-op-lat,gach-trang-tri,KECH,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5472,GACH-36GP0880,Gạch 36GP0880,gach-op-lat,gach-trang-tri,KECH,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5467,GACH-36GP0882,Gạch 36GP0882,gach-op-lat,gach-trang-tri,KECH,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5470,GACH-36GP0883,Gạch 36GP0883,gach-op-lat,gach-trang-tri,KECH,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5469,GACH-36GP0885,Gạch 36GP0885,gach-op-lat,gach-trang-tri,KECH,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5468,GACH-36GP0886,Gạch 36GP0886,gach-op-lat,gach-trang-tri,KECH,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5461,GACH-120278LOICLI,Gạch 120278LOICLI,gach-op-lat,gach-trang-tri,LOG,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5466,GACH-120278PAENGO,Gạch 120278PAENGO,gach-op-lat,gach-trang-tri,PAPIER,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5462,GACH-612PABL,Gạch 612PABL,gach-op-lat,gach-trang-tri,PAPIER,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5464,GACH-612PAMABL,Gạch 612PAMABL,gach-op-lat,gach-trang-tri,PAPIER,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5463,GACH-612PAMAPU,Gạch 612PAMAPU,gach-op-lat,gach-trang-tri,PAPIER,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5465,GACH-612PAPA_3V,Gạch 612PAPA_3V,gach-op-lat,gach-trang-tri,PAPIER,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5396,GACH-120ASMAPUL,Gạch 120ASMAPUL,gach-op-lat,gach-van-da-marble,ASCOLANO,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5394,GACH-120ASPEPUL,Gạch 120ASPEPUL,gach-op-lat,gach-van-da-marble,ASCOLANO,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5395,GACH-90ASPEPUL,Gạch 90ASPEPUL,gach-op-lat,gach-van-da-marble,ASCOLANO,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5393,GACH-918INIVKRY,Gạch 918INIVKRY,gach-op-lat,gach-van-da-marble,INVICTUS,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5385,GACH-120278MACABLLP,Gạch 120278MACABLLP,gach-op-lat,gach-van-da-marble,MARVEL GALA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5383,GACH-120278MADSOLP,Gạch 120278MADSOLP,gach-op-lat,gach-van-da-marble,MARVEL GALA,,,public,public,default,visible,index,true,in_stock,true
